High,Close,Low,Open,Log Return
4373.275,4346.843,4340.821,4360.424,-0.004298701401222053
4356.886,4335.676,4331.041,4347.873,-0.0025722963940298504
4368.287,4362.488,4336.778,4337.012,0.0061649987102382975
4382.892,4377.056,4365.954,4364.468,0.003333815469728822
4384.647,4382.498,4357.459,4378.495,0.001242529174464593
4377.415,4377.423,4356.133,4374.803,-0.0011586863780594632
4380.844,4382.139,4363.703,4377.143,0.0010767662711113075
4417.58,4413.321,4383.231,4386.625,0.007090505929238685
4428.301,4385.334,4383.975,4415.383,-0.006361675594333655
4378.43,4361.511,4348.982,4363.463,-0.005447234724528704
4379.104,4343.983,4339.18,4359.69,-0.004026887775905485
4348.785,4342.159,4319.107,4345.174,-0.00041997932495476786
4351.965,4341.048,4324.216,4350.631,-0.00025589623881182836
4364.539,4359.929,4339.136,4337.382,0.0043399792083012294
4378.81,4378.288,4361.084,4365.936,0.00420200757512151
4379.965,4382.728,4337.85,4378.495,0.001013581160020491
4386.091,4384.003,4368.486,4380.38,0.0002908723922267872
4392.772,4383.095,4364.402,4386.04,-0.00020713809820447832
4385.678,4382.322,4358.302,4381.903,-0.00017637495215663934
4388.391,4384.526,4376.85,4383.732,0.0005028032986159789
4388.084,4387.475,4371.954,4384.857,0.0006723665697481199
4420.16,4409.376,4389.013,4395.627,0.004979292078474421
4483.564,4478.734,4427.888,4430.405,0.0156072343567766
4496.363,4487.743,4465.23,4478.458,0.002009485560840219
4494.04,4481.042,4468.95,4487.69,-0.0014942940982300224
4506.74,4499.642,4476.999,4479.793,0.004142229388093802
4513.683,4497.908,4484.803,4497.988,-0.00038543826296418633
4515.878,4514.862,4497.316,4503.38,0.0037622218247397613
4531.622,4531.965,4513.292,4518.225,0.003780998658490818
4568.409,4558.376,4541.253,4540.666,0.005810799466107879
4583.247,4585.268,4557.788,4557.556,0.0058821357300177625
4620.589,4618.721,4586.364,4584.344,0.0072692714671895725
4646.579,4644.628,4619.57,4622.623,0.005593456005047769
4663.741,4637.557,4638.19,4649.56,-0.0015235639814967633
4648.563,4640.217,4627.479,4638.03,0.0005734134228501412
4644.846,4647.77,4633.483,4644.257,0.0016264022903829372
4656.662,4652.851,4644.531,4652.525,0.0010926153222408704
4656.595,4643.106,4640.966,4657.417,-0.0020966111546638676
4644.739,4646.606,4632.541,4644.88,0.0007535217809996351
4659.679,4640.799,4631.588,4640.708,-0.0012505109353447494
4669.165,4667.249,4636.04,4642.791,0.005683269186740238
4695.17,4689.33,4668.1,4670.265,0.004719896233932284
4703.15,4697.922,4680.07,4689.433,0.0018305681789092642
4697.542,4686.104,4671.368,4697.3,-0.0025187496811880012
4699.098,4696.337,4672.242,4685.818,0.0021813095456671818
4714.628,4706.733,4696.404,4695.507,0.002211193628427813
4714.577,4711.875,4700.066,4707.749,0.00109188120173593
4714.045,4694.025,4682.02,4714.804,-0.0037954946211615835
4686.444,4673.009,4641.422,4688.511,-0.004487233688604274
4692.981,4670.451,4656.805,4671.877,-0.0005475487804110111
4676.187,4666.027,4655.374,4674.54,-0.0009476807702216939
4673.127,4623.774,4595.574,4672.727,-0.009096705380323044
4627.39,4614.747,4582.792,4628.758,-0.001954209526133781
4624.75,4588.808,4586.157,4623.855,-0.005636749860209657
4591.994,4581.024,4553.88,4587.459,-0.0016977414351033232
4594.123,4582.979,4570.824,4589.547,0.00042666944339900395
4617.112,4618.198,4577.363,4587.518,0.007655362351875069
4634.75,4630.694,4616.145,4618.868,0.0027021631571626
4632.701,4631.824,4603.474,4630.54,0.00024399412894096374
4628.131,4621.258,4601.257,4614.865,-0.0022837806024809506
4620.522,4614.049,4609.973,4621.538,-0.0015611828527634338
4617.445,4595.353,4585.087,4614.469,-0.004060204057554022
4616.402,4604.865,4593.522,4608.511,0.002067777826396779
4606.869,4595.634,4584.184,4605.326,-0.00200663096587197
4591.457,4582.474,4570.677,4589.611,-0.002867695394002928
4584.125,4584.022,4553.183,4567.673,0.00033775174607962176
4592.486,4590.326,4562.549,4584.359,0.0013742668126714686
4598.789,4592.743,4575.75,4596.444,0.0005264035489253334
4598.859,4579.934,4565.796,4592.182,-0.0027928615225260474
4577.564,4580.248,4556.659,4576.435,6.855758982132155e-05
4595.558,4598.121,4573.279,4586.56,0.0038945966524754527
4600.183,4586.179,4580.563,4595.516,-0.0026005262741960835
4594.987,4589.948,4581.92,4585.357,0.0008214795222326653
4609.552,4608.607,4588.076,4590.831,0.004056947116603862
4610.345,4591.68,4579.688,4609.43,-0.0036796719709447138
4594.685,4579.192,4576.699,4589.784,-0.002723406829485022
4583.553,4557.243,4549.261,4575.663,-0.004804727932748999
4555.561,4557.747,4545.68,4555.816,0.00011058706603381393
4562.682,4542.127,4532.017,4557.549,-0.003433017938695758
4542.907,4533.896,4531.07,4535.337,-0.0018137905240111886
4543.97,4542.293,4521.083,4534.135,0.0018503366106117664
4552.521,4539.835,4529.925,4542.818,-0.0005412828491325158
4553.834,4530.294,4525.077,4545.716,-0.0021038297292392707
4537.144,4529.159,4522.776,4531.72,-0.00025056700574269613
4534.187,4527.246,4513.527,4532.024,-0.00042246344514223767
4524.781,4513.362,4501.831,4521.879,-0.003071477253544132
4516.283,4490.557,4479.573,4515.024,-0.005065582834522839
4486.744,4486.204,4467.766,4481.447,-0.0009698376376952731
4511.805,4508.016,4487.403,4490.567,0.004850235542426225
4516.086,4502.399,4496.91,4503.798,-0.001246779582875061
4504.612,4506.237,4490.944,4500.244,0.0008520713307113334
4514.832,4504.672,4498.592,4505.482,-0.0003473567463029731
4515.517,4507.556,4505.767,4514.407,0.0006400193378256232
4516.383,4517.924,4510.321,4511.106,0.0022974965454725703
4534.517,4526.029,4515.781,4526.215,0.0017923583127443048
4531.197,4526.779,4514.115,4519.268,0.00016569444568272272
4528.228,4516.345,4507.788,4526.173,-0.0023076106509532647
4530.188,4525.722,4510.491,4521.888,0.0020740840255920622
4553.187,4542.021,4527.049,4536.614,0.0035949447516351865
4571.538,4558.101,4545.18,4545.439,0.0035340222330372873
4575.259,4573.479,4557.569,4559.226,0.003368095014754405
4583.087,4569.488,4561.518,4573.727,-0.0008730208155587676
4565.137,4558.43,4551.102,4557.674,-0.002422897622350124
4557.124,4536.646,4530.721,4557.457,-0.004790293485459184
4535.581,4519.332,4507.013,4537.187,-0.0038237771991170683
4526.629,4520.803,4515.594,4520.915,0.00032543762078375354
4520.724,4505.581,4491.595,4522.254,-0.0033727823744309415
4510.186,4501.114,4494.996,4506.029,-0.000991928863199217
4538.142,4537.946,4493.249,4503.968,0.008149565076636193
4557.424,4556.497,4509.026,4539.4,0.0040796397820948346
4595.329,4541.539,4533.535,4556.658,-0.0032881851593810994
4546.942,4510.913,4509.657,4544.149,-0.006766369343396025
4522.699,4512.821,4497.179,4520.156,0.00042288481208210604
4540.658,4540.545,4510.355,4519.068,0.006124592038364435
4540.456,4534.17,4521.954,4542.313,-0.0014050030328677577
4562.017,4563.658,4528.546,4533.553,0.006482449055389323
4591.5,4590.497,4560.865,4557.187,0.005863802153891939
4605.91,4574.609,4571.222,4597.223,-0.003467066483509294
4565.647,4548.179,4545.085,4566.163,-0.0057942975209854305
4556.232,4552.367,4543.79,4547.211,0.0009203844023514091
4554.959,4557.774,4538.975,4553.337,0.001187028968023447
4554.239,4551.643,4546.133,4552.593,-0.0013460797602626053
4564.518,4559.332,4543.354,4551.614,0.0016878548838962092
4593.252,4593.469,4568.398,4564.46,0.007459390472680931
4596.802,4593.811,4578.403,4592.481,7.445076239264779e-05
4608.217,4607.622,4586.207,4595.118,0.0030019259764327458
4609.721,4607.936,4597.929,4609.319,6.814562940651846e-05
4616.357,4599.532,4596.024,4606.073,-0.0018254752194114857
4614.015,4598.604,4586.062,4595.264,-0.00020178001350460226
4614.565,4596.109,4590.76,4603.155,-0.0005427031950289095
4606.658,4579.99,4557.109,4599.205,-0.0035132612627082785
4588.071,4574.674,4572.26,4581.795,-0.0011613753596013477
4589.57,4584.102,4571.391,4578.394,0.0020587911157873146
4614.012,4599.843,4584.798,4588.287,0.0034279420040278976
4609.503,4609.483,4599.172,4601.99,0.0020935307363222945
4649.675,4644.758,4611.967,4611.631,0.007623568663251211
4649.493,4635.506,4632.368,4647.838,-0.0019939094545682497
4642.399,4631.986,4615.86,4638.477,-0.0007596446091933382
4640.409,4638.694,4633.018,4635.32,0.001447143288447274
4641.433,4632.528,4627.728,4635.642,-0.0013301376903946675
4631.514,4626.283,4613.373,4620.315,-0.0013489855116459648
4642.012,4638.843,4620.491,4623.863,0.0027112437961190907
4638.822,4633.936,4613.156,4639.134,-0.0010583667437871714
4656.391,4653.314,4636.713,4645.125,0.004173038977331521
4674.303,4674.294,4652.995,4653.158,0.004498481364106631
4694.815,4692.019,4674.814,4675.991,0.0037848449350965387
4701.832,4690.416,4678.061,4693.126,-0.00034170234392192283
4701.901,4686.125,4672.425,4688.515,-0.0009152629524149286
4685.824,4674.616,4649.788,4686.85,-0.002458994602936859
4690.276,4689.693,4657.233,4672.059,0.0032201015638954875
4690.604,4663.023,4659.29,4686.764,-0.005703171632575269
4684.326,4679.049,4658.491,4665.754,0.0034309338914489374
4687.558,4679.039,4661.024,4680.208,-2.1371887078421852e-06
4683.831,4681.982,4675.11,4678.551,0.0006287775867531931
4679.179,4665.719,4656.743,4681.503,-0.0034795756536529572
4680.667,4664.74,4658.947,4666.83,-0.0002098503414661852
4673.073,4664.234,4655.497,4666.591,-0.00010847923908797666
4672.752,4670.44,4656.985,4660.024,0.0013296663417183554
4675.927,4654.983,4654.355,4671.06,-0.003315026922696025
4658.878,4658.513,4649.383,4656.715,0.0007580397670295067
4667.027,4665.86,4645.835,4656.222,0.001575870360493267
4685.088,4678.074,4671.725,4669.893,0.002614317900049864
4713.541,4713.595,4679.036,4683.287,0.007564399762434786
4713.542,4702.016,4694.085,4710.841,-0.002459533605854331
4701.459,4692.26,4690.881,4697.92,-0.002077010193708938
4699.098,4702.141,4688.484,4693.158,0.002103594182046875
4696.275,4689.965,4681.846,4696.089,-0.0025928171639670594
4692.047,4683.269,4679.832,4689.77,-0.0014287493812827413
4687.113,4681.149,4678.722,4683.284,-0.00045277774576447304
4684.958,4678.661,4671.622,4681.951,-0.0005316347358760993
4685.924,4665.813,4650.394,4685.114,-0.0027498622386031703
4669.167,4661.924,4657.662,4662.081,-0.0008338571778644315
4664.345,4663.554,4649.301,4662.916,0.00034957993930168535
4673.44,4667.431,4659.909,4664.007,0.0008309948463330773
4667.57,4653.854,4639.279,4668.325,-0.002913119725767685
4661.042,4659.654,4646.945,4654.665,0.0012455029296768291
4657.839,4645.308,4647.315,4656.783,-0.003083518528483209
4647.875,4644.686,4633.685,4642.238,-0.00013390751402627435
4630.789,4621.811,4617.37,4624.765,-0.004937150784314177
4625.051,4615.556,4603.677,4622.255,-0.0013542822226321632
4620.232,4603.42,4604.085,4617.343,-0.002632831891603304
4605.319,4607.893,4591.87,4602.329,0.0009711971250105596
4608.356,4599.875,4587.884,4603.113,-0.0017415734250909808
4607.423,4608.866,4590.658,4599.763,0.0019527105511922965
4613.591,4606.066,4598.393,4603.379,-0.0006077093322386903
4627.378,4628.409,4603.804,4605.477,0.004839050102876346
4625.521,4623.284,4609.739,4626.477,-0.001107905444814317
4628.079,4624.43,4614.803,4624.729,0.0002478450362688215
4623.634,4597.492,4577.338,4625.518,-0.005842182707375968
4600.936,4583.3,4574.998,4598.093,-0.0030916747279453455
4587.124,4580.266,4570.99,4581.172,-0.0006621876485346795
4586.387,4580.409,4577.724,4578.43,3.12204067957742e-05
4590.59,4579.732,4573.252,4579.295,-0.00014781431884783536
4590.184,4586.976,4567.323,4586.988,0.0015805022932881751
4595.752,4593.694,4585.347,4585.235,0.0014635100050619963
4599.26,4598.284,4590.287,4592.497,0.0009986969902458002
4599.792,4595.495,4588.632,4599.22,-0.0006067146242155634
4600.727,4595.983,4585.108,4592.764,0.00010618531654195447
4608.188,4607.53,4584.22,4603.137,0.002509260552725569
4613.755,4609.346,4598.361,4611.828,0.0003940597711197831
4616.538,4612.823,4594.929,4610.624,0.0007540525802013595
4615.689,4613.051,4600.599,4610.745,4.942621155382405e-05
4618.386,4610.706,4593.004,4614.682,-0.0005084696074546412
4610.179,4604.699,4585.257,4609.224,-0.001303686783335392
4609.752,4611.906,4594.53,4603.321,0.0015639167500241403
4613.933,4599.443,4598.426,4612.56,-0.0027060113790114007
4607.754,4605.668,4586.078,4600.527,0.0013525096979144652
4676.494,4678.465,4620.735,4620.372,0.01568234577077814
4752.386,4754.592,4695.501,4693.299,0.016140823223937336
4785.523,4743.629,4729.719,4759.789,-0.0023084333094293944
4815.719,4817.623,4728.403,4739.403,0.015478198305233266
4903.689,4903.853,4815.186,4818.92,0.017740569759111553
4979.25,4971.346,4897.035,4902.06,0.013669405737323097
4991.99,4974.459,4970.579,4975.893,0.0006259925871575725
4995.455,4998.131,4950.914,4964.925,0.004747421574529281
5015.892,5014.132,4947.277,4973.128,0.0031962831225034374
5042.065,4998.143,5000.853,5030.891,-0.0031938822279301035
5008.288,4989.215,4978.813,5000.588,-0.0017878606891142761
4988.792,4970.746,4968.331,4991.042,-0.003708653310734038
4981.376,4980.895,4964.308,4969.439,0.002039664316370527
4978.736,4933.736,4915.562,4977.871,-0.009513083371843171
4936.03,4902.069,4898.224,4933.322,-0.006439149498468498
4921.481,4910.108,4903.94,4907.794,0.001638576596953096
4927.571,4911.871,4901.378,4911.392,0.0003589907937968933
4933.985,4911.867,4911.092,4915.619,-8.143539658902555e-07
4940.774,4936.902,4916.084,4916.939,0.005083895037272328
4972.442,4971.346,4939.573,4939.964,0.006952619423472646
5011.629,4997.6,4971.733,4973.488,0.005267168805444469
5014.224,4998.684,4979.525,5006.916,0.0002168805936782781
4996.08,4975.383,4959.942,4996.231,-0.004672325218909618
5001.991,4980.989,4969.173,4979.758,0.0011261131248265738
4985.123,4972.093,4967.322,4978.437,-0.0017875874767047054
5001.836,4969.321,4966.211,4976.226,-0.0005576671632102031
4975.207,4961.187,4960.295,4966.927,-0.0016381844350895232
4980.989,4977.533,4965.469,4967.957,0.0032893601466771256
4981.457,4983.858,4957.547,4975.148,0.0012699031390299936
4982.481,4980.87,4961.068,4977.319,-0.0005997153338365774
4982.314,4969.424,4965.616,4984.356,-0.0023006365537684152
4971.908,4952.303,4945.077,4969.132,-0.0034512171104632587
4951.704,4934.595,4927.02,4947.588,-0.003582118260978784
4943.317,4932.597,4927.675,4934.897,-0.00040497844316962286
4938.547,4930.29,4928.557,4938.413,-0.00046781435133019735
4953.873,4949.836,4933.119,4936.501,0.003956634864639108
4967.809,4957.666,4947.29,4947.06,0.0015806207518667859
5005.268,5005.384,4963.0,4959.723,0.009579067630346737
5082.825,5082.762,5009.721,5011.45,0.015340681525244537
5117.546,5108.938,5086.644,5089.045,0.005136740201704129
5198.722,5140.947,5133.505,5143.224,0.006245748914100278
5160.488,5092.613,5088.841,5151.815,-0.009446245374880941
5090.335,5072.583,5066.3,5073.298,-0.0039409030427644594
5084.066,5079.797,5059.895,5072.511,0.0014211448377912698
5091.811,5087.844,5077.955,5085.412,0.001582865028401683
5099.421,5094.051,5067.732,5094.272,0.0012192230952871932
5118.656,5110.654,5095.219,5103.63,0.003253992085027604
5130.043,5089.764,5079.674,5108.126,-0.0040959163056132055
5127.118,5107.923,5092.712,5088.91,0.003561399598439054
5110.849,5108.381,5081.313,5110.114,8.966060530444218e-05
5088.965,5085.689,5059.8,5081.713,-0.004452007388669429
5084.239,5082.372,5059.591,5081.735,-0.0006524351334365233
5080.348,5053.171,5036.727,5077.056,-0.005762114727187861
5078.517,5050.975,5043.527,5048.882,-0.0004346730608556485
5119.473,5121.169,5049.24,5047.049,0.013801439344081444
5125.547,5117.838,5104.309,5120.098,-0.0006506490556190066
5147.61,5101.597,5084.671,5123.016,-0.003178456279237255
5139.414,5138.507,5092.195,5100.784,0.007208942379370902
5155.304,5142.827,5120.11,5137.849,0.0008403579251939625
5158.774,5154.498,5135.288,5144.779,0.002266803271241581
5171.522,5153.445,5142.806,5151.928,-0.00020430846458171289
5154.604,5147.535,5130.986,5151.189,-0.0011474637652847462
5161.085,5156.616,5143.348,5147.385,0.0017625910860614078
5159.567,5157.306,5139.97,5159.607,0.00013379973225109145
5158.601,5158.369,5135.202,5155.048,0.00020609412447814593
5169.657,5153.768,5150.369,5157.685,-0.0008923466213274535
5201.299,5203.622,5155.02,5159.195,0.009626823943245287
5219.673,5222.256,5190.123,5200.456,0.003574570859434935
5272.769,5269.246,5224.509,5222.163,0.008957785875386669
5269.984,5270.073,5250.295,5269.64,0.00015693613632864972
5268.81,5260.413,5249.109,5262.084,-0.0018346736721653214
5296.357,5292.14,5253.744,5254.708,0.006013160151658604
5296.536,5281.916,5264.361,5293.323,-0.0019337902477709488
5294.144,5284.985,5265.987,5283.928,0.0005808704153264321
5318.774,5304.52,5271.976,5280.94,0.003689506196926092
5332.986,5336.142,5305.818,5309.464,0.005943632659672615
5332.326,5321.925,5304.015,5333.615,-0.0026678399436412888
5333.952,5335.091,5298.352,5315.249,0.00247086176813014
5350.571,5348.329,5329.008,5334.277,0.00247823389425002
5345.721,5335.452,5330.415,5348.087,-0.0024105709833490757
5331.321,5319.657,5297.351,5330.838,-0.0029647770979552377
5328.366,5307.926,5308.129,5324.38,-0.0022076524388425427
5321.131,5313.627,5289.716,5298.032,0.0010734777762656774
5329.185,5329.157,5288.61,5310.532,0.002918411389835139
5355.948,5344.335,5314.469,5334.306,0.002844057077253834
5355.919,5356.625,5323.14,5348.2,0.002296991186524393
5419.363,5419.399,5357.148,5358.358,0.011650811112573335
5478.298,5440.966,5411.714,5450.873,0.00397169493851494
5466.05,5439.505,5424.67,5448.607,-0.00026855455223966736
5440.243,5386.14,5384.86,5441.26,-0.009859076713119115
5392.489,5330.752,5321.114,5387.682,-0.010336670961726663
5364.503,5352.406,5309.667,5327.211,0.004053863034655645
5369.322,5358.938,5351.068,5368.309,0.001219641682632882
5380.936,5376.478,5355.912,5365.371,0.0032676918355835326
5385.772,5354.665,5351.85,5383.302,-0.004065369372556293
5384.02,5362.255,5344.717,5373.169,0.0014164519785548775
5379.133,5381.076,5351.896,5369.339,0.00350375861162391
5375.171,5367.31,5356.637,5369.719,-0.0025615022621807873
5371.726,5361.272,5348.232,5371.096,-0.0011255915530105974
5370.703,5366.834,5344.071,5363.103,0.0010369025992732416
5371.451,5239.006,5232.985,5370.187,-0.024106377278285903
5315.564,5308.814,5259.091,5259.064,0.013236672459157559
5330.109,5325.196,5283.037,5317.291,0.003081060288533122
5337.218,5300.389,5292.99,5332.312,-0.0046693043387260515
5330.531,5315.5,5302.43,5312.094,0.002846866655402846
5321.019,5309.698,5294.444,5320.198,-0.0010921209330280429
5321.942,5315.687,5296.971,5312.447,0.001127300447793275
5327.22,5325.652,5307.665,5321.244,0.0018728851534287813
5328.484,5310.601,5306.394,5328.677,-0.002830133891345454
5326.301,5313.747,5307.892,5306.062,0.0005922245942903869
5344.342,5343.318,5311.0,5325.395,0.005549572212109126
5356.548,5349.352,5329.113,5341.03,0.0011286237470162087
5358.085,5341.742,5333.977,5349.664,-0.0014236150734905496
5383.523,5385.266,5359.216,5359.133,0.008114888856770064
5392.172,5364.502,5361.747,5387.18,-0.0038631579441470495
5377.072,5380.78,5319.457,5368.254,0.0030297971616233335
5398.678,5389.186,5378.761,5378.924,0.0015610080304693601
5432.831,5408.917,5390.722,5392.73,0.003654534867834121
5442.829,5438.723,5409.829,5409.491,0.005495402688578238
5432.998,5411.105,5395.988,5422.829,-0.00509096727618747
5412.29,5403.277,5396.658,5410.106,-0.0014477020262806878
5417.003,5399.425,5385.253,5411.315,-0.0007131549427647848
5421.961,5423.01,5381.527,5399.268,0.004358545435818937
5454.854,5442.918,5423.442,5426.056,0.0036643022621853727
5486.706,5477.231,5442.346,5440.731,0.006284367168917319
5509.689,5481.455,5463.615,5497.14,0.0007708953809219695
5502.874,5501.183,5468.66,5495.573,0.003592583351747779
5528.497,5522.571,5504.505,5507.592,0.0038803527068601825
5547.527,5546.578,5514.162,5526.214,0.00433764829461593
5547.809,5543.579,5527.665,5544.447,-0.0005408399670271851
5549.424,5543.112,5529.214,5545.0,-8.424515489351787e-05
5572.764,5571.233,5544.446,5543.215,0.00506031799578283
5584.911,5582.546,5574.234,5578.807,0.002028550839932124
5613.737,5561.732,5562.504,5584.246,-0.0037353741896080954
5585.376,5583.543,5544.663,5563.14,0.0039139505922587275
5589.51,5578.823,5561.794,5587.878,-0.0008456988923878341
5627.812,5631.209,5573.963,5586.014,0.009346339304577487
5672.478,5669.623,5642.675,5642.71,0.0067984636803653875
5702.893,5696.88,5669.412,5666.675,0.004796031329410104
5721.373,5694.89,5692.598,5700.015,-0.0003493750348263656
5691.3,5668.508,5661.668,5689.311,-0.004643337741216214
5674.144,5646.744,5625.734,5670.856,-0.003846847925095434
5644.121,5634.293,5618.473,5646.056,-0.0022074220757975645
5642.226,5633.796,5607.049,5636.357,-8.821371579892914e-05
5674.568,5648.933,5622.585,5633.605,0.0026832177005698555
5674.171,5646.728,5623.77,5653.538,-0.000390415404288085
5673.155,5648.902,5647.09,5651.572,0.0003849276272051702
5666.649,5664.533,5629.875,5652.892,0.00276326508192229
5674.02,5663.265,5653.342,5658.997,-0.00022387404953659495
5676.696,5647.368,5645.933,5664.215,-0.0028109851089134484
5662.135,5634.656,5624.238,5665.774,-0.002253497312106345
5648.191,5648.026,5627.138,5631.588,0.0023700049789913743
5658.968,5659.152,5614.609,5647.821,0.001967954089123122
5663.474,5653.425,5639.402,5661.212,-0.0010125014820685139
5658.916,5648.691,5639.407,5652.588,-0.0008377192866981608
5661.132,5647.273,5638.659,5652.533,-0.0002510631243952533
5654.959,5613.67,5611.442,5649.886,-0.005968079181141211
5645.916,5629.171,5622.698,5618.294,0.0027574898234607485
5637.014,5607.392,5598.655,5627.903,-0.003876457111058016
5639.874,5633.092,5603.76,5603.582,0.00457276479956114
5655.595,5649.164,5617.774,5630.755,0.002849077502175607
5674.866,5671.914,5646.001,5650.834,0.004019057305858939
5698.785,5687.466,5656.515,5668.21,0.002738179322625386
5727.279,5728.067,5681.242,5685.23,0.007113320280087887
5758.039,5752.084,5740.969,5738.162,0.004184097410937093
5762.156,5744.305,5739.379,5750.377,-0.001353294706226266
5770.247,5757.838,5745.287,5746.05,0.0023531278031559354
5782.863,5770.89,5752.389,5756.622,0.002264257700644471
5771.017,5763.149,5757.323,5765.23,-0.001342288015892915
5771.715,5759.393,5747.922,5763.572,-0.0006519394996404538
5733.026,5705.287,5689.691,5733.553,-0.009438798413124972
5730.788,5720.465,5698.742,5708.609,0.002656806996682784
5741.672,5717.463,5686.253,5736.704,-0.0005249202598463467
5723.447,5725.796,5703.97,5722.062,0.0014564035425460391
5718.384,5706.609,5688.395,5716.354,-0.003356602222303479
5714.147,5709.021,5672.055,5715.563,0.00042257852363695585
5704.335,5688.714,5671.747,5707.018,-0.00356334332868713
5707.025,5686.963,5664.269,5685.751,-0.00030784981216127634
5681.313,5684.77,5657.024,5681.745,-0.0003856931968390714
5685.631,5674.909,5664.112,5683.88,-0.001736141043581893
5682.979,5669.77,5662.033,5679.361,-0.0009059754536030594
5674.104,5655.212,5634.688,5673.859,-0.0025709547297820628
5654.023,5650.615,5628.501,5655.116,-0.0008132090210361495
5659.946,5662.435,5627.068,5644.067,0.0020896229223818373
5679.602,5678.827,5651.07,5665.131,0.00289068560701275
5688.673,5665.033,5651.535,5666.851,-0.00243197761586171
5672.559,5648.564,5627.092,5667.327,-0.00291136614335384
5671.683,5652.681,5619.779,5660.508,0.0007285923244959938
5656.927,5646.543,5621.481,5656.907,-0.0010864463973379128
5646.687,5617.112,5610.34,5644.421,-0.005225846668550883
5626.707,5612.22,5604.82,5617.931,-0.0008712896385071542
5640.596,5624.533,5601.58,5605.922,0.0021915592392586047
5623.829,5614.491,5594.958,5624.263,-0.001786988384806894
5642.627,5631.96,5602.332,5617.91,0.0031065825208734118
5648.587,5636.91,5605.323,5644.951,0.0008785264748587071
5628.067,5627.383,5597.51,5629.271,-0.0016915402096945645
5645.354,5647.075,5619.174,5630.511,0.0034932091678935603
5654.471,5650.463,5627.556,5653.078,0.0005997767126899278
5651.476,5627.139,5615.875,5637.273,-0.004136346229434746
5633.853,5622.564,5610.975,5626.747,-0.000813354850739521
5620.296,5613.299,5603.918,5625.044,-0.0016491838855490618
5618.679,5590.571,5591.998,5617.781,-0.004057175096908481
5591.156,5569.076,5551.985,5589.81,-0.00385227715217401
5567.924,5531.813,5529.433,5569.353,-0.006713541583670813
5527.911,5518.221,5497.985,5528.107,-0.0024600841689562726
5533.714,5510.747,5513.252,5523.962,-0.001355340072454767
5540.934,5528.027,5512.193,5514.137,0.003130785015548066
5552.007,5549.388,5534.566,5533.591,0.0038566807286588055
5573.73,5553.055,5537.969,5550.76,0.000660575358656499
5551.661,5520.288,5517.438,5552.267,-0.005918193925480083
5530.912,5534.856,5513.052,5520.472,0.002635516720972682
5539.234,5513.033,5514.065,5539.147,-0.0039506241207538815
5518.728,5495.871,5494.57,5517.351,-0.0031178424123899065
5497.882,5488.611,5474.574,5496.731,-0.00132186498318862
5493.425,5430.261,5425.13,5484.901,-0.01068801895663719
5430.887,5377.518,5369.221,5431.974,-0.009760269654558538
5378.607,5379.95,5355.195,5374.092,0.00045215101572848853
5395.325,5370.666,5358.846,5371.922,-0.001727157273202418
5377.34,5357.218,5358.165,5374.296,-0.002507112687661001
5387.817,5385.63,5357.186,5354.507,0.00528948491947158
5394.187,5379.12,5361.828,5393.795,-0.001209503387189235
5376.059,5359.381,5353.346,5375.115,-0.0036763086824590048
5357.136,5335.32,5311.63,5358.122,-0.004499619128398558
5339.505,5337.297,5319.169,5334.448,0.00037048083382231205
5359.687,5350.97,5328.539,5345.437,0.0025585078401538747
5354.878,5340.303,5318.59,5345.387,-0.0019954599493515923
5341.805,5328.963,5321.749,5336.895,-0.0021257327861558574
5334.77,5331.189,5298.241,5332.115,0.00041763007363387325
5332.104,5325.08,5297.739,5327.885,-0.0011465552660571766
5332.578,5300.896,5293.285,5324.132,-0.004551872083423527
5312.622,5301.432,5293.331,5298.774,0.00010110986954123324
5312.38,5305.25,5291.094,5299.661,0.0007199235660884704
5311.603,5292.008,5291.101,5302.215,-0.002499138341658002
5293.595,5273.318,5261.768,5290.265,-0.003537992011950499
5279.807,5252.239,5235.606,5275.525,-0.004005304076527697
5260.742,5240.743,5214.079,5258.103,-0.002191179704609063
5237.691,5221.272,5191.27,5239.947,-0.0037222318035106698
5223.893,5211.383,5187.297,5219.353,-0.0018957787757261004
5217.547,5206.653,5199.036,5218.501,-0.0009080406950033883
5217.103,5206.043,5194.774,5203.752,-0.00011716466142843178
5213.471,5210.389,5196.514,5208.301,0.0008344508469271855
5217.813,5203.781,5194.377,5204.311,-0.0012690403338583036
5240.777,5240.486,5207.412,5208.224,0.007028765372038346
5239.377,5215.076,5198.554,5240.041,-0.004860580431052923
5206.689,5187.766,5180.456,5200.165,-0.005250500342038205
5195.528,5174.057,5171.898,5185.297,-0.0026460610259002146
5170.851,5157.481,5131.735,5167.117,-0.0032088183236448943
5169.928,5148.859,5115.683,5164.483,-0.001673145270072405
5161.027,5145.767,5134.347,5146.524,-0.0006007017822653501
5163.996,5133.795,5129.913,5148.713,-0.002329283176248126
5159.759,5151.075,5130.776,5131.004,0.0033602789845123483
5155.787,5149.22,5140.682,5148.089,-0.0003601838627057106
5177.401,5134.197,5131.653,5173.892,-0.0029217935414771377
5147.17,5115.346,5108.474,5134.271,-0.0036784120532245665
5120.889,5104.858,5090.728,5122.749,-0.0020524059366350293
5108.153,5097.18,5084.884,5103.76,-0.0015051897375021675
5098.419,5058.771,5042.945,5097.263,-0.0075638772030109
